EID,Title,URL
666682540,"MYSTERIOUS DEATH OF: Lauren Agee","https://tracking.swap.fm/track/fxUKVg2nSMaPSHLeKNKH/pscrb.fm/rss/p/stitcher.simplecastaudio.com/ec74d48c-cbf1-4764-923e-7d584dce50fa/episodes/8b21efa5-3654-4755-9857-9b84892427e6/audio/128/default.mp3?aid=rss_feed&awCollectionId=ec74d48c-cbf1-4764-923e-7d584dce50fa&awEpisodeId=8b21efa5-3654-4755-9857-9b84892427e6&feed=qm_9xx0g"
664838082,"MURDERED: Christie Mullins","https://tracking.swap.fm/track/fxUKVg2nSMaPSHLeKNKH/pscrb.fm/rss/p/stitcher.simplecastaudio.com/ec74d48c-cbf1-4764-923e-7d584dce50fa/episodes/a4978e45-9e5a-4c36-a505-543efd6217d3/audio/128/default.mp3?aid=rss_feed&awCollectionId=ec74d48c-cbf1-4764-923e-7d584dce50fa&awEpisodeId=a4978e45-9e5a-4c36-a505-543efd6217d3&feed=qm_9xx0g"
663463589,"UPDATE: The Colonial Parkway Murders","https://tracking.swap.fm/track/fxUKVg2nSMaPSHLeKNKH/pscrb.fm/rss/p/stitcher.simplecastaudio.com/ec74d48c-cbf1-4764-923e-7d584dce50fa/episodes/29b99586-e391-4b38-aad8-1c29a4cda9f4/audio/128/default.mp3?aid=rss_feed&awCollectionId=ec74d48c-cbf1-4764-923e-7d584dce50fa&awEpisodeId=29b99586-e391-4b38-aad8-1c29a4cda9f4&feed=qm_9xx0g"
663109427,"MISSING: Alex Hernandez","https://tracking.swap.fm/track/fxUKVg2nSMaPSHLeKNKH/pscrb.fm/rss/p/stitcher.simplecastaudio.com/ec74d48c-cbf1-4764-923e-7d584dce50fa/episodes/5c6f0ee2-b653-4ac3-a0dd-85c5ec56fe7d/audio/128/default.mp3?aid=rss_feed&awCollectionId=ec74d48c-cbf1-4764-923e-7d584dce50fa&awEpisodeId=5c6f0ee2-b653-4ac3-a0dd-85c5ec56fe7d&feed=qm_9xx0g"
663108709,"MISSING: Lucely "Lily" Aramburo","https://tracking.swap.fm/track/fxUKVg2nSMaPSHLeKNKH/pscrb.fm/rss/p/stitcher.simplecastaudio.com/ec74d48c-cbf1-4764-923e-7d584dce50fa/episodes/eb135a85-9e89-4d84-b13f-69f39d150660/audio/128/default.mp3?aid=rss_feed&awCollectionId=ec74d48c-cbf1-4764-923e-7d584dce50fa&awEpisodeId=eb135a85-9e89-4d84-b13f-69f39d150660&feed=qm_9xx0g"
662169358,"MURDERED: Matthew Margolies","https://tracking.swap.fm/track/fxUKVg2nSMaPSHLeKNKH/pscrb.fm/rss/p/stitcher.simplecastaudio.com/ec74d48c-cbf1-4764-923e-7d584dce50fa/episodes/36e0c6f7-d965-4471-9131-6145dcdee1f9/audio/128/default.mp3?aid=rss_feed&awCollectionId=ec74d48c-cbf1-4764-923e-7d584dce50fa&awEpisodeId=36e0c6f7-d965-4471-9131-6145dcdee1f9&feed=qm_9xx0g"
661450362,"MYSTERIOUS DEATH OF: Hugues de la Plaza","https://tracking.swap.fm/track/fxUKVg2nSMaPSHLeKNKH/pscrb.fm/rss/p/stitcher.simplecastaudio.com/ec74d48c-cbf1-4764-923e-7d584dce50fa/episodes/48cc36f7-566f-40dc-b0b5-80fcf945f573/audio/128/default.mp3?aid=rss_feed&awCollectionId=ec74d48c-cbf1-4764-923e-7d584dce50fa&awEpisodeId=48cc36f7-566f-40dc-b0b5-80fcf945f573&feed=qm_9xx0g"
659855133,"PRECEDENT: Kitty Genovese","https://tracking.swap.fm/track/fxUKVg2nSMaPSHLeKNKH/pscrb.fm/rss/p/stitcher.simplecastaudio.com/ec74d48c-cbf1-4764-923e-7d584dce50fa/episodes/44e529fc-c4e5-4878-8297-5db079245ddb/audio/128/default.mp3?aid=rss_feed&awCollectionId=ec74d48c-cbf1-4764-923e-7d584dce50fa&awEpisodeId=44e529fc-c4e5-4878-8297-5db079245ddb&feed=qm_9xx0g"
659854000,"PRECEDENT: Henry Alford","https://tracking.swap.fm/track/fxUKVg2nSMaPSHLeKNKH/pscrb.fm/rss/p/stitcher.simplecastaudio.com/ec74d48c-cbf1-4764-923e-7d584dce50fa/episodes/a25c2fa4-2b52-486a-a13c-46c339b2738d/audio/128/default.mp3?aid=rss_feed&awCollectionId=ec74d48c-cbf1-4764-923e-7d584dce50fa&awEpisodeId=a25c2fa4-2b52-486a-a13c-46c339b2738d&feed=qm_9xx0g"
657650234,"EXPERT ON: Safety from Online Sex Abuse","https://tracking.swap.fm/track/fxUKVg2nSMaPSHLeKNKH/pscrb.fm/rss/p/stitcher.simplecastaudio.com/ec74d48c-cbf1-4764-923e-7d584dce50fa/episodes/b606c381-d356-4f6b-adb6-ef5fcb845704/audio/128/default.mp3?aid=rss_feed&awCollectionId=ec74d48c-cbf1-4764-923e-7d584dce50fa&awEpisodeId=b606c381-d356-4f6b-adb6-ef5fcb845704&feed=qm_9xx0g"
